TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
114836,294,347.5868,330.5778,0.0334,---,378.6997,326.7667,0.0111, 150.3075
114836,291,347.5868,330.5778,0.0334,---,363.2379,326.5215,0.0022, 16.4431
114836,328,347.5868,330.5778,0.0334,---,368.6048,326.6693,0.1289, 40.9026
114836,295,347.5868,330.5778,0.0334,---,359.1833,326.5145,-0.0352, 1.4928
114886,291,347.8153,330.6016,0.0334,---,363.2379,326.5215,0.0022, 14.2351
114886,328,347.8153,330.6016,0.0334,---,368.6048,326.6693,0.1289, 40.8829
114886,294,347.8153,330.6016,0.0334,---,378.5805,326.7649,0.0111, 141.5176
114886,295,347.8153,330.6016,0.0334,---,359.1833,326.5145,-0.0352, 1.5003
114936,291,348.0440,330.6239,0.0334,---,363.2379,326.5215,0.0022, 14.2225
114936,294,348.0440,330.6239,0.0334,---,378.4612,326.7629,0.0111, 132.9009
114936,328,348.0440,330.6239,0.0334,---,368.6048,326.6693,0.1289, 40.8648
114936,295,348.0440,330.6239,0.0334,---,359.1833,326.5145,-0.0352, 1.5224
114986,291,348.2728,330.6448,0.0334,---,363.2379,326.5215,0.0022, 12.6586
114986,294,348.2728,330.6448,0.0334,---,378.3420,326.7607,0.0111, 130.1942
114986,328,348.2728,330.6448,0.0334,---,368.6048,326.6693,0.1289, 40.7483
114986,295,348.2728,330.6448,0.0334,---,359.1833,326.5145,-0.0352, 1.5300
115036,291,348.5018,330.6646,0.0334,---,363.2379,326.5215,0.0022, 12.6541
115036,328,348.5018,330.6646,0.0334,---,368.6048,326.6693,0.1289, 40.9591
115036,295,348.5018,330.6646,0.0334,---,359.1833,326.5145,-0.0352, 1.5476
115036,294,348.5018,330.6646,0.0334,---,378.2228,326.7585,0.0111, 132.9208
115086,291,348.7309,330.6830,0.0334,---,363.2379,326.5215,0.0022, 9.5497
115086,328,348.7309,330.6830,0.0334,---,368.6048,326.6693,0.1289, 40.9488
115086,295,348.7309,330.6830,0.0334,---,359.1833,326.5145,-0.0352, 1.5771
115086,294,348.7309,330.6830,0.0334,---,378.1035,326.7563,0.0111, 114.0810
115136,291,348.9601,330.7002,0.0334,---,363.2379,326.5215,0.0022, 9.5446
115136,328,348.9601,330.7002,0.0334,---,368.6048,326.6693,0.1289, 40.9414
115136,294,348.9601,330.7002,0.0334,---,377.9843,326.7541,0.0111, 127.4721
115136,295,348.9601,330.7002,0.0334,---,359.1833,326.5145,-0.0352, 1.5574
115186,291,349.1895,330.7164,0.0334,---,363.2379,326.5215,0.0022, 1.5155
115186,328,349.1895,330.7164,0.0334,---,368.6048,326.6693,0.1289, 38.1359
115186,294,349.1895,330.7164,0.0334,---,377.8650,326.7518,0.0111, 130.4879
115186,295,349.1895,330.7164,0.0334,---,359.1833,326.5145,-0.0352, 1.5773
115236,291,349.4189,330.7316,0.0334,---,363.2379,326.5215,0.0022, 1.5159
115236,328,349.4189,330.7316,0.0334,---,368.6048,326.6693,0.1289, 37.8657
115236,294,349.4189,330.7316,0.0334,---,377.7458,326.7494,0.0111, 127.8085
115236,295,349.4189,330.7316,0.0334,---,359.1833,326.5145,-0.0352, 1.5800
115286,291,349.6484,330.7457,0.0334,---,363.2379,326.5215,0.0022, 1.5165
115286,294,349.6484,330.7457,0.0334,---,377.6265,326.7469,0.0111, 125.1089
115286,295,349.6484,330.7457,0.0334,---,359.1833,326.5145,-0.0352, 1.5858
115286,328,349.6484,330.7457,0.0334,---,368.6048,326.6693,0.1289, 37.8506
115336,291,349.8780,330.7588,0.0334,---,363.2379,326.5215,0.0022, 1.5170
115336,328,349.8780,330.7588,0.0334,---,368.6048,326.6693,0.1289, 37.8672
115336,294,349.8780,330.7588,0.0334,---,377.5073,326.7444,0.0111, 101.3749
115336,295,349.8780,330.7588,0.0334,---,359.1833,326.5145,-0.0352, 1.6090
115386,291,350.1076,330.7711,0.0334,---,363.2379,326.5215,0.0022, 1.5765
115386,328,350.1076,330.7711,0.0334,---,368.6048,326.6693,0.1289, 37.8490
115386,294,350.1076,330.7711,0.0334,---,377.3880,326.7420,0.0111, 114.5728
115386,295,350.1076,330.7711,0.0334,---,359.1833,326.5145,-0.0352, 1.6214
115436,328,350.3374,330.7823,0.0334,---,368.6048,326.6693,0.1289, 37.8481
115436,291,350.3374,330.7823,0.0334,---,363.2379,326.5215,0.0022, 1.5775
115436,295,350.3374,330.7823,0.0334,---,359.1833,326.5145,-0.0352, 1.6194
115436,294,350.3374,330.7823,0.0334,---,377.2688,326.7394,0.0111, 101.6701
115486,291,350.5671,330.7927,0.0334,---,363.2379,326.5215,0.0022, 1.5806
115486,328,350.5671,330.7927,0.0334,---,368.6048,326.6693,0.1289, 34.8728
115486,295,350.5671,330.7927,0.0334,---,359.1833,326.5145,-0.0352, 1.6017
115486,294,350.5671,330.7927,0.0334,---,377.1496,326.7368,0.0111, 109.5366
115536,291,350.7970,330.8025,0.0334,---,363.2379,326.5215,0.0022, 1.5234
115536,328,350.7970,330.8025,0.0334,---,368.6048,326.6693,0.1289, 34.8698
115536,294,350.7970,330.8025,0.0334,---,377.0303,326.7342,0.0111, 107.0283
115536,295,350.7970,330.8025,0.0334,---,359.1833,326.5145,-0.0352, 1.6621
115586,328,351.0269,330.8114,0.0334,---,368.6048,326.6693,0.1289, 34.8808
115586,291,351.0269,330.8114,0.0334,---,363.2379,326.5215,0.0022, 1.6049
115586,294,351.0269,330.8114,0.0334,---,376.9111,326.7315,0.0111, 115.0202
115586,295,351.0269,330.8114,0.0334,---,359.1833,326.5145,-0.0352, 1000000.0000
115636,291,351.2568,330.8195,0.0334,---,363.2379,326.5215,0.0022, 1.5412
115636,328,351.2568,330.8195,0.0334,---,368.6048,326.6693,0.1289, 35.2533
115636,294,351.2568,330.8195,0.0334,---,376.7919,326.7287,0.0111, 102.2459
115636,295,351.2568,330.8195,0.0334,---,359.1833,326.5145,-0.0352, 1.1737
115686,291,351.4867,330.8270,0.0334,---,363.2379,326.5215,0.0022, 1.5453
115686,328,351.4867,330.8270,0.0334,---,368.6048,326.6693,0.1289, 29.0723
115686,295,351.4867,330.8270,0.0334,---,359.1833,326.5145,-0.0352, 1.1703
115686,294,351.4867,330.8270,0.0334,---,376.6726,326.7260,0.0111, 104.9411
115736,291,351.7167,330.8338,0.0334,---,363.2379,326.5215,0.0022, 1.5523
115736,328,351.7167,330.8338,0.0334,---,368.6048,326.6693,0.1289, 29.1928
115736,294,351.7167,330.8338,0.0334,---,376.5534,326.7233,0.0111, 102.3373
115736,295,351.7167,330.8338,0.0334,---,359.1833,326.5145,-0.0352, 1000000.0000
115786,291,351.9467,330.8398,0.0334,---,363.2379,326.5215,0.0022, 1.5494
115786,295,351.9467,330.8398,0.0334,---,359.1833,326.5145,-0.0352, 0.7372
115786,328,351.9467,330.8398,0.0334,---,368.6048,326.6693,0.1289, 29.1887
115786,294,351.9467,330.8398,0.0334,---,376.4341,326.7204,0.0111, 90.4691
115836,291,352.1769,330.8453,0.0334,---,363.2379,326.5215,0.0022, 1.5609
115836,328,352.1769,330.8453,0.0334,---,368.6048,326.6693,0.1289, 26.3619
115836,295,352.1769,330.8453,0.0334,---,359.1833,326.5145,-0.0352, 0.8843
115836,294,352.1769,330.8453,0.0334,---,376.3149,326.7176,0.0111, 83.6471
115886,291,352.4070,330.8503,0.0334,---,363.2379,326.5215,0.0022, 1.5593
115886,328,352.4070,330.8503,0.0334,---,368.6048,326.6693,0.1289, 26.3534
115886,295,352.4070,330.8503,0.0334,---,359.1833,326.5145,-0.0352, 0.9595
115886,294,352.4070,330.8503,0.0334,---,376.1956,326.7147,0.0111, 95.4620
115936,291,352.6370,330.8547,0.0334,---,363.2379,326.5215,0.0022, 1.5654
115936,328,352.6370,330.8547,0.0334,---,368.6048,326.6693,0.1289, 23.8523
115936,294,352.6370,330.8547,0.0334,---,376.0764,326.7118,0.0111, 93.1439
115936,295,352.6370,330.8547,0.0334,---,359.1833,326.5145,-0.0352, 0.4564
115986,291,352.8671,330.8585,0.0334,---,363.2379,326.5215,0.0022, 1.5718
115986,328,352.8671,330.8585,0.0334,---,368.6048,326.6693,0.1289, 23.8923
115986,294,352.8671,330.8585,0.0334,---,375.9572,326.7089,0.0111, 90.9066
115986,295,352.8671,330.8585,0.0334,---,359.1833,326.5145,-0.0352, 1000000.0000
116036,291,353.0973,330.8620,0.0334,---,363.2379,326.5215,0.0022, 1.5841
116036,328,353.0973,330.8620,0.0334,---,368.6048,326.6693,0.1289, 21.5333
116036,294,353.0973,330.8620,0.0334,---,375.8379,326.7059,0.0111, 83.8742
116036,295,353.0973,330.8620,0.0334,---,359.1833,326.5145,-0.0352, 0.3968
116086,291,353.3275,330.8649,0.0334,---,363.2379,326.5215,0.0022, 1.5861
116086,295,353.3275,330.8649,0.0334,---,359.1833,326.5145,-0.0352, 0.2513
116086,328,353.3275,330.8649,0.0334,---,368.6048,326.6693,0.1289, 21.5324
116086,294,353.3275,330.8649,0.0334,---,375.7187,326.7029,0.0111, 86.2566
116136,291,353.5577,330.8673,0.0334,---,363.2379,326.5215,0.0022, 1.5913
116136,295,353.5577,330.8673,0.0334,---,359.1833,326.5145,-0.0352, 0.5146
116136,294,353.5577,330.8673,0.0334,---,375.5995,326.6999,0.0111, 80.0603
116136,328,353.5577,330.8673,0.0334,---,368.6048,326.6693,0.1289, 7.1338
116186,291,353.7880,330.8694,0.0334,---,363.2379,326.5215,0.0022, 1.6078
116186,294,353.7880,330.8694,0.0334,---,375.4802,326.6969,0.0111, 77.5329
116186,328,353.7880,330.8694,0.0334,---,368.6048,326.6693,0.1289, 7.1295
116186,295,353.7880,330.8694,0.0334,---,359.1833,326.5145,-0.0352, 1000000.0000
116236,291,354.0182,330.8711,0.0334,---,363.2379,326.5215,0.0022, 1.5944
116236,328,354.0182,330.8711,0.0334,---,368.6048,326.6693,0.1289, 6.9146
116236,294,354.0182,330.8711,0.0334,---,375.3610,326.6938,0.0111, 71.6652
116236,295,354.0182,330.8711,0.0334,---,359.1833,326.5145,-0.0352, 0.3850
116286,291,354.2485,330.8723,0.0334,---,363.2379,326.5215,0.0022, 1.6012
116286,294,354.2485,330.8723,0.0334,---,375.2417,326.6907,0.0111, 69.7193
116286,328,354.2485,330.8723,0.0334,---,368.6048,326.6693,0.1289, 7.1252
116286,295,354.2485,330.8723,0.0334,---,359.1833,326.5145,-0.0352, 0.7861
116336,291,354.4787,330.8730,0.0334,---,363.2379,326.5215,0.0022, 1.6206
116336,328,354.4787,330.8730,0.0334,---,368.6048,326.6693,0.1289, 7.1508
116336,294,354.4787,330.8730,0.0334,---,375.1225,326.6876,0.0111, 75.7666
116336,295,354.4787,330.8730,0.0334,---,359.1833,326.5145,-0.0352, 1000000.0000
116386,291,354.7090,330.8736,0.0334,---,363.2379,326.5215,0.0022, 1.6147
116386,294,354.7090,330.8736,0.0334,---,375.0046,326.6844,0.0111, 65.8876
116386,328,354.7090,330.8736,0.0334,---,368.6048,326.6693,0.1289, 7.1508
116436,291,354.9392,330.8739,0.0334,---,363.2379,326.5215,0.0022, 1.6276
116436,328,354.9392,330.8739,0.0334,---,368.6048,326.6693,0.1289, 7.1281
116436,294,354.9392,330.8739,0.0334,---,374.8932,326.6817,0.0110, 59.8193
116486,291,355.1695,330.8736,0.0334,---,363.2379,326.5215,0.0022, 1.6333
116486,328,355.1695,330.8736,0.0334,---,368.6048,326.6693,0.1289, 6.2681
116486,294,355.1695,330.8736,0.0334,---,374.8046,326.6795,0.0113, 62.3938
116536,291,355.3999,330.8733,0.0334,---,363.2379,326.5215,0.0022, 1.6416
116536,328,355.3999,330.8733,0.0334,---,368.6048,326.6693,0.1289, 7.1123
116536,294,355.3999,330.8733,0.0334,---,374.7541,326.6783,0.0119, 61.5880
116586,291,355.6303,330.8726,0.0334,---,363.2379,326.5215,0.0022, 1.6400
116586,328,355.6303,330.8726,0.0334,---,368.6048,326.6693,0.1289, 6.2787
116586,294,355.6303,330.8726,0.0334,---,374.7377,326.6779,0.0126, 61.3112
116636,291,355.8607,330.8716,0.0334,---,363.2379,326.5215,0.0022, 1.6702
116636,328,355.8607,330.8716,0.0334,---,368.6048,326.6693,0.1289, 7.0466
116636,294,355.8607,330.8716,0.0334,---,374.7383,326.6779,0.0130, 57.9576
116686,291,356.0910,330.8704,0.0334,---,363.2379,326.5215,0.0022, 1.6914
116686,328,356.0910,330.8704,0.0334,---,368.6048,326.6693,0.1289, 7.1342
116686,294,356.0910,330.8704,0.0334,---,374.7384,326.6779,0.0130, 57.5456
116736,291,356.3214,330.8690,0.0334,---,363.2379,326.5215,0.0022, 1.6937
116736,328,356.3214,330.8690,0.0334,---,368.6048,326.6693,0.1289, 7.0470
116736,294,356.3214,330.8690,0.0334,---,374.7379,326.6779,0.0126, 53.8536
116786,291,356.5518,330.8673,0.0334,---,363.2379,326.5215,0.0022, 1.7073
116786,328,356.5518,330.8673,0.0334,---,368.6048,326.6693,0.1289, 7.0574
116786,294,356.5518,330.8673,0.0334,---,374.7373,326.6779,0.0122, 50.3091
116836,291,356.7822,330.8654,0.0334,---,363.2379,326.5215,0.0022, 1.7010
116836,328,356.7822,330.8654,0.0334,---,368.6048,326.6693,0.1289, 7.0875
116836,294,356.7822,330.8654,0.0334,---,374.7366,326.6778,0.0117, 50.2681
116886,291,357.0126,330.8633,0.0334,---,363.2379,326.5215,0.0022, 1.2341
116886,328,357.0126,330.8633,0.0334,---,368.6048,326.6693,0.1289, 7.1010
116886,294,357.0126,330.8633,0.0334,---,374.7359,326.6778,0.0112, 47.8201
116936,291,357.2430,330.8611,0.0334,---,363.2379,326.5215,0.0022, 0.8942
116936,328,357.2430,330.8611,0.0334,---,368.6048,326.6693,0.1289, 7.0988
116936,294,357.2430,330.8611,0.0334,---,374.7354,326.6778,0.0108, 47.1093
116986,291,357.4734,330.8586,0.0334,---,363.2379,326.5215,0.0022, 0.9179
116986,328,357.4734,330.8586,0.0334,---,368.6048,326.6693,0.1289, 7.1924
116986,294,357.4734,330.8586,0.0334,---,374.7350,326.6777,0.0106, 47.1342
117036,291,357.7038,330.8560,0.0334,---,363.2379,326.5215,0.0022, 0.7031
117036,328,357.7038,330.8560,0.0334,---,368.6048,326.6693,0.1289, 7.0391
117036,294,357.7038,330.8560,0.0334,---,374.7346,326.6777,0.0104, 47.1346
117086,328,357.9343,330.8533,0.0334,---,368.6048,326.6693,0.1289, 7.0582
117086,294,357.9343,330.8533,0.0334,---,374.7344,326.6777,0.0103, 47.8313
117086,291,357.9343,330.8533,0.0334,---,363.2379,326.5215,0.0022, 0.6299
117136,328,358.1648,330.8503,0.0334,---,368.6048,326.6693,0.1289, 7.0790
117136,291,358.1648,330.8503,0.0334,---,363.2379,326.5215,0.0022, 0.6666
117136,294,358.1648,330.8503,0.0334,---,374.7344,326.6777,0.0103, 40.6949
117186,328,358.3954,330.8473,0.0334,---,368.6048,326.6693,0.1289, 7.1513
117186,291,358.3954,330.8473,0.0334,---,363.2379,326.5215,0.0022, 0.4182
117186,294,358.3954,330.8473,0.0334,---,374.7344,326.6777,0.0103, 40.7119
117236,291,358.6259,330.8441,0.0334,---,363.2379,326.5215,0.0022, 0.4876
117236,328,358.6259,330.8441,0.0334,---,368.6048,326.6693,0.1289, 7.1141
117236,294,358.6259,330.8441,0.0334,---,374.7344,326.6777,0.0103, 37.6738
117286,328,358.8564,330.8408,0.0334,---,368.6048,326.6693,0.1289, 6.4169
117286,291,358.8564,330.8408,0.0334,---,363.2379,326.5215,0.0022, 0.6726
117286,294,358.8564,330.8408,0.0334,---,374.7345,326.6777,0.0104, 37.6121
117336,291,359.0869,330.8373,0.0334,---,363.2379,326.5215,0.0022, 0.9605
117336,328,359.0869,330.8373,0.0334,---,368.6048,326.6693,0.1289, 6.4140
117336,294,359.0869,330.8373,0.0334,---,374.7346,326.6777,0.0104, 37.6946
117386,328,359.3174,330.8338,0.0334,---,368.6048,326.6693,0.1289, 6.4401
117386,294,359.3174,330.8338,0.0334,---,374.7346,326.6777,0.0105, 34.7037
117386,291,359.3174,330.8338,0.0334,---,363.2379,326.5215,0.0022, 1000000.0000
117436,328,359.5479,330.8301,0.0334,---,368.6048,326.6693,0.1289, 6.4240
117436,294,359.5479,330.8301,0.0334,---,374.7347,326.6777,0.0105, 32.0553
117486,294,359.7784,330.8264,0.0334,---,374.7348,326.6777,0.0105, 31.8160
117486,328,359.7784,330.8264,0.0334,---,368.6048,326.6693,0.1289, 6.4450
117536,328,360.0090,330.8225,0.0334,---,368.6048,326.6693,0.1289, 6.4661
117536,294,360.0090,330.8225,0.0334,---,374.7348,326.6777,0.0105, 31.8022
117586,328,360.2396,330.8186,0.0334,---,368.6048,326.6693,0.1289, 6.4708
117586,294,360.2396,330.8186,0.0334,---,374.7348,326.6777,0.0105, 29.1901
117636,328,360.4702,330.8146,0.0334,---,368.6048,326.6693,0.1289, 6.4799
117636,294,360.4702,330.8146,0.0334,---,374.7348,326.6777,0.0105, 29.2177
117686,328,360.7008,330.8105,0.0334,---,368.6048,326.6693,0.1289, 6.4976
117686,294,360.7008,330.8105,0.0334,---,374.7348,326.6777,0.0105, 29.1932
117736,328,360.9315,330.8063,0.0334,---,368.6048,326.6693,0.1289, 5.3008
117736,294,360.9315,330.8063,0.0334,---,374.7348,326.6777,0.0105, 29.2377
117736,339,360.9315,330.8063,0.0334,---,360.9315,330.8063,0.0334, 1000000.0000
117786,328,361.1621,330.8021,0.0334,---,368.6048,326.6693,0.1289, 5.9398
117786,294,361.1621,330.8021,0.0334,---,374.7348,326.6777,0.0105, 26.6493
117786,339,361.1621,330.8021,0.0334,---,361.1621,330.8021,0.0334, 1000000.0000
117836,328,361.3928,330.7978,0.0334,---,368.6048,326.6693,0.1289, 4.9562
117836,294,361.3928,330.7978,0.0334,---,374.7348,326.6777,0.0105, 26.6906
117836,339,361.3928,330.7978,0.0334,---,361.3928,330.7978,0.0334, 1000000.0000
117886,294,361.6234,330.7934,0.0334,---,374.7348,326.6777,0.0105, 26.6777
117886,328,361.6234,330.7934,0.0334,---,368.6048,326.6693,0.1289, 3.8041
117886,339,361.6234,330.7934,0.0334,---,361.6234,330.7934,0.0334, 1000000.0000
117936,294,361.8540,330.7890,0.0334,---,374.7348,326.6777,0.0105, 24.2438
117936,328,361.8540,330.7890,0.0334,---,368.6048,326.6693,0.1289, 3.0341
117936,339,361.8540,330.7890,0.0334,---,361.8540,330.7890,0.0334, 1000000.0000
117986,328,362.0846,330.7845,0.0334,---,368.6048,326.6693,0.1289, 3.0346
117986,294,362.0846,330.7845,0.0334,---,374.7348,326.6777,0.0105, 24.3863
117986,339,362.0846,330.7845,0.0334,---,362.0846,330.7845,0.0334, 1000000.0000
118036,328,362.3153,330.7800,0.0334,---,368.6048,326.6693,0.1289, 2.4159
118036,294,362.3153,330.7800,0.0334,---,374.7348,326.6777,0.0105, 22.0507
118036,291,362.3153,330.7800,0.0334,---,363.2379,326.5215,0.0022, 1000000.0000
118036,339,362.3153,330.7800,0.0334,---,362.3153,330.7800,0.0334, 1000000.0000
118086,328,362.5461,330.7754,0.0334,---,368.6048,326.6693,0.1289, 1.9270
118086,294,362.5461,330.7754,0.0334,---,374.7348,326.6777,0.0105, 22.0629
118086,291,362.5461,330.7754,0.0334,---,363.2379,326.5215,0.0022, 1000000.0000
118086,339,362.5461,330.7754,0.0334,---,362.5461,330.7754,0.0334, 1000000.0000
118136,328,362.7768,330.7708,0.0334,---,368.6048,326.6693,0.1289, 1.5586
118136,294,362.7768,330.7708,0.0334,---,374.7348,326.6777,0.0105, 22.0893
118136,291,362.7768,330.7708,0.0334,---,363.2379,326.5215,0.0022, 1000000.0000
118136,339,362.7768,330.7708,0.0334,---,362.7768,330.7708,0.0334, 1000000.0000
118186,328,363.0076,330.7661,0.0334,---,368.6048,326.6693,0.1289, 1.5956
118186,294,363.0076,330.7661,0.0334,---,374.7348,326.6777,0.0105, 22.0620
118186,291,363.0076,330.7661,0.0334,---,363.2379,326.5215,0.0022, 1000000.0000
118236,328,363.2383,330.7614,0.0334,---,368.6048,326.6693,0.1289, 1.3421
118236,294,363.2383,330.7614,0.0334,---,374.7348,326.6777,0.0105, 5.0838
118286,328,363.4691,330.7567,0.0334,---,368.6048,326.6693,0.1289, 1.2373
118286,294,363.4691,330.7567,0.0334,---,374.7348,326.6777,0.0105, 4.6140
118336,328,363.6998,330.7519,0.0334,---,368.6048,326.6693,0.1289, 1.2462
118336,294,363.6998,330.7519,0.0334,---,374.7348,326.6777,0.0105, 4.6077
118386,328,363.9305,330.7471,0.0334,---,368.6048,326.6693,0.1289, 1.2743
118386,294,363.9305,330.7471,0.0334,---,374.7348,326.6777,0.0105, 4.6524
118386,339,363.9305,330.7471,0.0334,---,363.9305,330.7471,0.0334, 1000000.0000
118436,328,364.1613,330.7423,0.0334,---,368.6048,326.6693,0.1289, 1.4330
118436,294,364.1613,330.7423,0.0334,---,374.7348,326.6777,0.0105, 4.9661
118436,339,364.1613,330.7423,0.0334,---,364.1613,330.7423,0.0334, 1000000.0000
118486,328,364.3921,330.7374,0.0334,---,368.6048,326.6693,0.1289, 1.6592
118486,294,364.3921,330.7374,0.0334,---,374.7348,326.6777,0.0105, 4.9938
118486,339,364.3921,330.7374,0.0334,---,364.3921,330.7374,0.0334, 1000000.0000
118536,294,364.6230,330.7325,0.0334,---,374.7348,326.6777,0.0105, 5.0926
118536,328,364.6230,330.7325,0.0334,---,368.6048,326.6693,0.1289, 1.7594
118536,339,364.6230,330.7325,0.0334,---,364.6230,330.7325,0.0334, 1000000.0000
118586,294,364.8538,330.7275,0.0334,---,374.7348,326.6777,0.0105, 4.6839
118586,328,364.8538,330.7275,0.0334,---,368.6048,326.6693,0.1289, 2.0635
118586,339,364.8538,330.7275,0.0334,---,364.8538,330.7275,0.0334, 1000000.0000
118636,294,365.0847,330.7225,0.0334,---,374.7348,326.6777,0.0105, 5.0225
118636,339,365.0847,330.7225,0.0334,---,365.0847,330.7225,0.0334, 30.7406
118636,328,365.0847,330.7225,0.0334,---,368.6048,326.6693,0.1289, 1000000.0000
118686,294,365.3156,330.7175,0.0334,---,374.7348,326.6777,0.0105, 5.0792
118686,328,365.3156,330.7175,0.0334,---,368.6048,326.6693,0.1289, 1000000.0000
118686,339,365.3156,330.7175,0.0334,---,365.3156,330.7175,0.0334, 1000000.0000
118736,294,365.5464,330.7124,0.0334,---,374.7348,326.6777,0.0105, 5.0517
118736,328,365.5464,330.7124,0.0334,---,368.6048,326.6693,0.1289, 1000000.0000
118736,339,365.5464,330.7124,0.0334,---,365.5464,330.7124,0.0334, 1000000.0000
118786,294,365.7773,330.7072,0.0334,---,374.7348,326.6777,0.0105, 5.0325
118786,328,365.7773,330.7072,0.0334,---,368.6048,326.6693,0.1289, 1000000.0000
118786,339,365.7773,330.7072,0.0334,---,365.7773,330.7072,0.0334, 1000000.0000
118836,294,366.0081,330.7021,0.0334,---,374.7348,326.6777,0.0105, 5.0959
118836,328,366.0081,330.7021,0.0334,---,368.6048,326.6693,0.1289, 4.0124
118836,339,366.0081,330.7021,0.0334,---,366.0081,330.7021,0.0334, 1000000.0000
118886,294,366.2390,330.6969,0.0334,---,374.7348,326.6777,0.0105, 4.7555
118886,328,366.2390,330.6969,0.0334,---,368.6048,326.6693,0.1289, 1000000.0000
118886,339,366.2390,330.6969,0.0334,---,366.2390,330.6969,0.0334, 1000000.0000
118936,294,366.4699,330.6916,0.0334,---,374.7348,326.6777,0.0105, 5.0959
118936,328,366.4699,330.6916,0.0334,---,368.6048,326.6693,0.1289, 1000000.0000
118936,339,366.4699,330.6916,0.0334,---,366.4699,330.6916,0.0334, 1000000.0000
118986,294,366.7009,330.6863,0.0334,---,374.7348,326.6777,0.0105, 4.7671
118986,339,366.7009,330.6863,0.0334,---,366.7009,330.6863,0.0334, 1000000.0000
119036,294,366.9319,330.6811,0.0334,---,374.7348,326.6777,0.0105, 4.8408
119036,339,366.9319,330.6811,0.0334,---,366.9319,330.6811,0.0334, 1000000.0000
119086,294,367.1628,330.6757,0.0334,---,374.7348,326.6777,0.0105, 4.8102
119086,339,367.1628,330.6757,0.0334,---,367.1628,330.6757,0.0334, 1000000.0000
119136,294,367.3938,330.6704,0.0334,---,374.7348,326.6777,0.0105, 4.1735
119136,339,367.3938,330.6704,0.0334,---,367.3938,330.6704,0.0334, 1000000.0000
119186,294,367.6248,330.6650,0.0334,---,374.7348,326.6777,0.0105, 4.2655
