TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1618425652101,13144,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425652313,13194,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425652533,13244,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425652787,13294,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425653010,13344,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425653215,13394,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425653433,13444,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425653656,13494,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425653870,13544,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425654124,13594,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425654369,13644,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425654595,13694,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425654794,13744,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425655011,13794,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425655233,13844,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
